,rating,review
37496,4,13-11-2023 20:30:00. u should improve like it should be allowed to share foto on questions too
37497,5,13-11-2023 20:35:00. fine
37498,5,13-11-2023 20:39:00. Amazing!!!
37499,1,13-11-2023 21:24:00. The app doesn't work.
37500,5,13-11-2023 21:35:00. This app is above and beyond what an assistant can do
37501,5,13-11-2023 21:38:00. it's so perfect 😻
37502,5,13-11-2023 21:46:00. The best among the bests intelligent artificial app ever
37503,5,13-11-2023 21:47:00. nice
37504,5,13-11-2023 21:59:00. unbelieve great tool
37505,5,13-11-2023 22:33:00. An amazing app. May You guys continue to flourish 🧎🏽‍♀️🥰
37506,3,13-11-2023 22:36:00. chat gpt is okay but needs to be updated with current things
37507,5,13-11-2023 22:50:00. top app
37508,4,13-11-2023 23:16:00. Will not let me log in via Gmail through app is this a bug? Need help logging in please
37509,4,"13-11-2023 23:16:00. While ""Things Fall Apart"" by Chinua Achebe doesn't explicitly deal with border theory, it can be analyzed through the lens of cultural boundaries and the impact of external forces on a community. Here's an interpretation: 1. **Social Construction:** The novel portrays the Igbo society's social structure, which forms an internal cultural border. The arrival of European colonizers disrupts and challenges these established social norms, illustrating the socially constructed nature of boundaries."
37510,2,"13-11-2023 23:41:00. Big typing problem. Every time I try to backspace to correct spelling, it deletes the space between the word I'm editing and the previous word. This makes the app extremely frustrating to use. Please fix."
37511,5,13-11-2023 23:47:00. Very nice app for students
37512,5,13-11-2023 23:47:00. very smart generated respones.
37513,1,"13-11-2023 23:49:00. Can't use it, crashes all the time"
37514,5,13-11-2023 23:51:00. Love it!
37515,5,"13-11-2023 23:54:00. I'm currently impressed with using it to learn different languages. It's an interesting form of technology, I personally think people are acting like it's a disruptor to specific industries when the use is actually limited compared to something like ""learning a language""."
37516,5,13-11-2023 23:56:00. such a life saver i swear!!
37517,5,14-11-2023 00:16:00. hamburber
37518,5,14-11-2023 00:18:00. good
37519,2,14-11-2023 00:41:00. it stopped working not happy. I'm loving this chat GPT learning so much from asking it questions and the emails it rights are very good. I might have to change things a lot in the email but it helps with a starting point when I'm stuck.
37520,5,14-11-2023 00:45:00. Best AI App
37521,5,14-11-2023 00:45:00. really good helper.
37522,5,"14-11-2023 00:47:00. believe it or not, we do appreciate what your updates are about. maybe start including them in your available updates here at the playstore...."
37523,5,14-11-2023 00:52:00. very very good application 💯😸💯😸 in use very much
37524,5,14-11-2023 00:59:00. Its so helpful 💗💗💗
37525,5,14-11-2023 01:10:00. Awwwnn 🥰 this is amazing
37526,5,14-11-2023 02:13:00. words can not describe how amazing this app is. and I only discovered maybe 25% of it's capabilities. the only thing is I wish vocal interaction would work in other languages besides English. but I'm sure it's coming.
37527,5,14-11-2023 02:14:00. it's amazing for students ... that's why i gave 5 🌟
37528,5,14-11-2023 02:25:00. best game ever
37529,5,14-11-2023 02:27:00. Awesome app and gives 99% sure information about anything
37530,5,14-11-2023 02:31:00. great.
37531,4,14-11-2023 02:34:00. awesome app
37532,4,"14-11-2023 03:11:00. It's fine in a good way. Not bad, but not the best compared to the web version. Decent to good. Recommended though, because it's ChatGPT."
37533,5,"14-11-2023 03:12:00. This app is so good it's almost too good. For anyone reading this, I wasn't prompted to rate it or anything. I just must. I made my daily tasks which can take hours get done in minutes. IGNORE THE NEGATIVE RATINGS. It's phenomenal! 🌟🌟🌟🌟🌟"
37534,5,14-11-2023 03:16:00. I would like to express my gratitude to the individuals responsible for creating the ChatGPT app.
37535,1,14-11-2023 03:27:00. Lacking the sequencial replies
37536,5,14-11-2023 03:39:00. A beautiful guide that aids in building the ideas you have
37537,5,14-11-2023 03:40:00. Excellent application
37538,4,14-11-2023 03:54:00. Good
37539,1,14-11-2023 03:54:00. bad performance
37540,4,14-11-2023 03:55:00. Works. But maths formulae are not processed. I keep seeing things like [\frac{180.16}{10} \times...]
37541,5,"14-11-2023 04:00:00. Chatgpt is very fastest output giving app,any information you search.it is very help ful.tomorrow our future is chatgpt."
37542,5,14-11-2023 04:15:00. Very helpful🖒
37543,5,14-11-2023 04:16:00. Just Wow
37544,5,14-11-2023 04:18:00. very good app
37545,5,14-11-2023 04:26:00. the best app
37546,4,14-11-2023 04:29:00. this amazing for study purpose
37547,5,14-11-2023 04:30:00. Awesome
37548,1,"14-11-2023 04:43:00. I am writing to provide feedback on the Chat GPT app's performance. I have noticed that the app is not fully optimized and needs improvement. The app sometimes gives incorrect responses and does not function smoothly, which can be frustrating for users. I request you to take steps to improve the Chat GPT app's performance and ensure that it functions without any glitches. This will help users have a better experience while using the app."
37549,4,14-11-2023 04:44:00. good app
37550,5,14-11-2023 05:14:00. One of the best app that I have used
37551,5,14-11-2023 05:15:00. Great for giving an honest true opinion. 👍
37552,5,14-11-2023 05:19:00. it's amazing this app.. have any problem solved few second..
37553,5,14-11-2023 05:19:00. I feel as if I've doubled my cognitive capacity with this at my fingertips. Cannot wait to see what comes next!
37554,5,14-11-2023 05:22:00. good
37555,5,14-11-2023 05:24:00. 😋😋😋🥳😋😋😆😋😆thank you help you
37556,4,14-11-2023 05:26:00. sometimes he wrong
37557,5,14-11-2023 05:38:00. Good
37558,5,14-11-2023 05:38:00. Great app! My suggestion has been added and now the app is basically perfect!
37559,5,14-11-2023 05:42:00. amazing app for study
37560,5,14-11-2023 05:46:00. It's very fast and efficient.it help alot to me to find any solutions
37561,5,14-11-2023 05:54:00. it's OP
37562,5,14-11-2023 06:06:00. It is awesome 👌
37563,4,14-11-2023 06:10:00. Excellent
37564,5,"14-11-2023 06:12:00. Okies, need to update the apps GM. Thank you.."
37565,5,"14-11-2023 06:12:00. Fantastic. I use it for programming and math help\learning, for personal use. Occasionally like a knowledgebase for system admin work."
37566,5,14-11-2023 06:15:00. The best app ever for the preparation of competitive exams. I hope soon picture and video feature will be introduced.
37567,5,14-11-2023 06:15:00. Very useful app
37568,3,14-11-2023 06:22:00. it does not support images which is again a negative point so it is not that much helpful but yes it can be recommended for question and answers
37569,5,14-11-2023 06:28:00. This app is suitable for me and best regards to me . it is very useful application for me or us ... 😊
37570,4,14-11-2023 06:30:00. great 👍
37571,5,14-11-2023 06:30:00. great app and is very useful
37572,5,14-11-2023 06:45:00. best
37573,5,14-11-2023 06:47:00. very গুড
37574,5,"14-11-2023 07:00:00. love that I don't have to do school anymore because of it😂 jk, but it definitely helps with school when I is stuck"
37575,5,14-11-2023 07:00:00. This is simply incredible. Just try it.. pay for it even!
37576,5,14-11-2023 07:03:00. Wow! I love this app so much!♡
37577,5,14-11-2023 07:03:00. Best
37578,3,"14-11-2023 07:08:00. I really liked the app, but I think there is a glitch, I would ask them to write a cute funny story with the description I gave them but it would say the the request is explicit or that it can't generate the story for me. Even when I ask what about my request is explicit , it would just say that it didn't understand my request. I have been requesting for it to write stories since I downloaded the app. It was fine at first, no problems at all, but today, the app just stopped working for me."
37579,1,"14-11-2023 07:08:00. Need some serious work with the text box. Cannot type anything in or correct anything because of how glitchy it is and when I backspace to correct a word that was autocorrected wrong, it merges that word into the previous word and if I keep backspacing than that word gets merged with the word before it and it is just a weird glitch that is so annoying."
37580,5,14-11-2023 07:12:00. I love this app
37581,5,14-11-2023 07:33:00. best for students...
37582,5,14-11-2023 07:35:00. helpful for me. Thanks
37583,5,"14-11-2023 07:36:00. good much of the time, would be better if it starts pretending like a loving girlfriend, who engages in conversation with you anytime and can fix your mood. 😀"
37584,5,14-11-2023 07:38:00. But GPT 4 works
37585,4,14-11-2023 07:46:00. It is good but I think that there should be little update because the information which is given by the app is of year 2018-19 or 2020-21 .
37586,5,14-11-2023 07:49:00. This really good
37587,5,14-11-2023 07:56:00. nice app
37588,5,"14-11-2023 07:57:00. very good, nice, helpful.works like a wow"
37589,1,14-11-2023 07:59:00. Garbage
37590,5,14-11-2023 08:11:00. ojaxis wevri
37591,5,14-11-2023 08:19:00. great and cool
37592,5,14-11-2023 08:20:00. Very good app
37593,5,14-11-2023 08:22:00. excellent
37594,5,14-11-2023 08:39:00. good results
37595,5,14-11-2023 08:42:00. The best Ai in the whole universe thanks OpenAi 💓💓💓
37596,5,14-11-2023 08:46:00. Best
37597,5,14-11-2023 08:48:00. performance is better but more improve
37598,5,14-11-2023 08:49:00. Best app EVER created. I am overjoyed.
37599,5,14-11-2023 08:54:00. Very useful
37600,5,14-11-2023 08:57:00. I like this app. Straight forward. I highly recommend this.
37601,4,"14-11-2023 08:58:00. Best app, just inappropriate tablet ui"
37602,5,"14-11-2023 08:59:00. this is really something. if anything it provides a universally sound and positive means of finding information. and honestly, this articulates better than 90% of this country... it's sad and also impressive that it's more engaging than 90% of the real people I meet on social media. lol"
37603,3,14-11-2023 09:11:00. Discuss key milestone and changes in the Philippines educational system over time
37604,5,14-11-2023 09:15:00. This is the best ai app if you need to know anything come here it thought me how to code
37605,3,14-11-2023 09:17:00. Not have the compatibility as the web site
37606,2,14-11-2023 09:21:00. With new update program copy problem its black everything when we select any text from black background in gpt
37607,5,14-11-2023 09:25:00. Huge if true
37608,5,14-11-2023 09:41:00. Best op in the chat gpt
37609,5,14-11-2023 09:44:00. Good helpful application
37610,1,14-11-2023 09:48:00. Need updating...in 7- 7days.
37611,4,14-11-2023 09:50:00. App is easy to use.
37612,5,14-11-2023 09:52:00. Good experience
37613,5,14-11-2023 09:54:00. awesome
37614,5,14-11-2023 09:55:00. Perfect
37615,4,14-11-2023 10:07:00. Good application
37616,5,14-11-2023 10:08:00. easy way of not doing homework get it It rights great essays
37617,3,14-11-2023 10:21:00. Κάντε το καλύτερο για τις εκθέσεις
37618,5,14-11-2023 10:22:00. Just looking like a wow👀
37619,5,14-11-2023 10:29:00. Doesn't have option to search the web even with subscription
37620,5,14-11-2023 10:30:00. Amazing app fast as light definitely recommend provides everything
37621,5,14-11-2023 10:46:00. It's a great app! I really like it. I just have one problem.. How do I change my name on the app? Like I put in my dead name but I want to change it and I can't. Is it possible for me to change it?
